plant_id,animal,toxic,clinical_signs
869,horse,TRUE,"Mild gastrointestinal signs, mild dermatitis"
870,cat,FALSE,null
870,dog,FALSE,null
870,horse,TRUE,null
871,cat,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
871,dog,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
871,horse,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
872,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
872,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
872,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
873,cat,FALSE,null
873,dog,FALSE,null
873,horse,FALSE,null
874,cat,FALSE,null
874,dog,FALSE,null
874,horse,TRUE,null
875,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
875,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
875,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
876,cat,FALSE,null
876,dog,FALSE,null
876,horse,TRUE,null
877,cat,FALSE,null
877,dog,FALSE,null
877,horse,FALSE,null
878,cat,FALSE,null
878,dog,FALSE,null
878,horse,FALSE,null
879,cat,FALSE,null
879,dog,FALSE,null
879,horse,TRUE,null
880,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
880,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
880,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
881,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
881,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
881,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
882,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
882,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
882,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
883,cat,FALSE,null
883,dog,FALSE,null
883,horse,FALSE,null
884,cat,TRUE,null
884,dog,TRUE,null
884,horse,TRUE,null
885,cat,FALSE,null
885,dog,FALSE,null
885,horse,FALSE,null
886,cat,TRUE,"Diarrhea, vomiting, salivation, depression, weakness, and seizures. Ripe fruit (berries) most toxic but also bark, leaves, and flowers."
886,dog,TRUE,"Diarrhea, vomiting, salivation, depression, weakness, and seizures. Ripe fruit (berries) most toxic but also bark, leaves, and flowers."
886,horse,TRUE,"Diarrhea, vomiting, salivation, depression, weakness, and seizures. Ripe fruit (berries) most toxic but also bark, leaves, and flowers."
887,cat,FALSE,null
887,dog,FALSE,null
887,horse,FALSE,null
888,cat,FALSE,null
888,dog,FALSE,null
888,horse,TRUE,null
889,cat,FALSE,null
889,dog,FALSE,null
889,horse,FALSE,null
890,cat,FALSE,null
890,dog,FALSE,null
890,horse,FALSE,null
891,cat,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
891,dog,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
891,horse,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
892,cat,FALSE,null
892,dog,FALSE,null
892,horse,FALSE,null
893,cat,TRUE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
893,dog,FALSE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
893,horse,FALSE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
894,cat,FALSE,null
894,dog,FALSE,null
894,horse,TRUE,null
895,cat,FALSE,null
895,dog,FALSE,null
895,horse,TRUE,null
896,cat,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
896,dog,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
896,horse,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
897,cat,TRUE,"Hypersalivation, inappetence, severe gastrointestinal upset, diarrhea, drowsiness, CNS depression, confusion, behavioral change, weakness, dilated pupils, slow heart rate."
897,dog,TRUE,"Hypersalivation, inappetence, severe gastrointestinal upset, diarrhea, drowsiness, CNS depression, confusion, behavioral change, weakness, dilated pupils, slow heart rate."
897,horse,TRUE,"Hypersalivation, inappetence, severe gastrointestinal upset, diarrhea, drowsiness, CNS depression, confusion, behavioral change, weakness, dilated pupils, slow heart rate."
898,cat,FALSE,null
898,dog,FALSE,null
898,horse,TRUE,null
899,cat,FALSE,null
899,dog,FALSE,null
899,horse,FALSE,null
900,cat,TRUE,null
900,dog,TRUE,null
900,horse,TRUE,null
901,cat,TRUE,null
901,dog,TRUE,null
901,horse,TRUE,null
902,cat,FALSE,null
902,dog,FALSE,null
902,horse,TRUE,null
903,cat,FALSE,null
903,dog,FALSE,null
903,horse,TRUE,null
904,cat,FALSE,null
904,dog,FALSE,null
904,horse,TRUE,null
905,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
905,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
905,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
906,cat,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
906,dog,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
906,horse,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
907,cat,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
907,dog,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
907,horse,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
908,cat,FALSE,null
908,dog,FALSE,null
908,horse,FALSE,null
909,cat,TRUE,"Vomiting, change in urine color (red)"
909,dog,TRUE,"Vomiting, change in urine color (red)"
909,horse,TRUE,"Vomiting, change in urine color (red)"
910,cat,FALSE,null
910,dog,FALSE,null
910,horse,FALSE,null
911,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
911,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
911,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
912,cat,FALSE,null
912,dog,FALSE,null
912,horse,FALSE,null
913,cat,TRUE,"Vomiting, depression, diarrhea, hypersalivation. Highest concentration of toxin in bulb."
913,dog,TRUE,"Vomiting, depression, diarrhea, hypersalivation. Highest concentration of toxin in bulb."
913,horse,TRUE,"Vomiting, depression, diarrhea, hypersalivation. Highest concentration of toxin in bulb."
914,cat,FALSE,null
914,dog,FALSE,null
914,horse,FALSE,null
915,cat,FALSE,null
915,dog,FALSE,null
915,horse,FALSE,null
916,cat,FALSE,null
916,dog,FALSE,null
916,horse,TRUE,null
917,cat,TRUE,"Vomiting, diarrhea, lethargy, panting, coma (rare); dermal - redness, skin ulcers."
917,dog,TRUE,"Vomiting, diarrhea, lethargy, panting, coma (rare); dermal - redness, skin ulcers."
917,horse,TRUE,"Vomiting, diarrhea, lethargy, panting, coma (rare); dermal - redness, skin ulcers."
918,cat,FALSE,null
918,dog,FALSE,null
918,horse,FALSE,null
919,cat,TRUE,"While this plant does contain potentially toxic substances, the most common effects seen are mild vomiting and diarrhea."
919,dog,TRUE,"While this plant does contain potentially toxic substances, the most common effects seen are mild vomiting and diarrhea."
919,horse,TRUE,"While this plant does contain potentially toxic substances, the most common effects seen are mild vomiting and diarrhea."
920,cat,FALSE,null
920,dog,FALSE,null
920,horse,FALSE,null
921,cat,FALSE,null
921,dog,FALSE,null
921,horse,TRUE,null
922,cat,TRUE,"Oral irritation, intense burning and irriation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing"
922,dog,TRUE,"Oral irritation, intense burning and irriation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing"
922,horse,TRUE,"Oral irritation, intense burning and irriation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing"
923,cat,FALSE,null
923,dog,FALSE,null
923,horse,TRUE,null
924,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
924,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
924,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
925,cat,FALSE,null
925,dog,FALSE,null
925,horse,TRUE,null
926,cat,FALSE,null
926,dog,FALSE,null
926,horse,TRUE,null
927,cat,FALSE,Non-toxic
927,dog,FALSE,Non-toxic
927,horse,TRUE,Non-toxic
928,cat,FALSE,null
928,dog,FALSE,null
928,horse,TRUE,null
929,cat,FALSE,null
929,dog,FALSE,null
929,horse,FALSE,null
930,cat,FALSE,null
930,dog,FALSE,null
930,horse,FALSE,null
931,cat,TRUE,"Vomiting, diarrhea, low blood pressure, depression, tremors, seizures, coma, death."
931,dog,TRUE,"Vomiting, diarrhea, low blood pressure, depression, tremors, seizures, coma, death."
931,horse,TRUE,"Vomiting, diarrhea, low blood pressure, depression, tremors, seizures, coma, death."
